"image","xmin","ymin","xmax","ymax","label"
"img02_row0_minus_15x.png",1558,0,1596,239,"recognized"
"img02_row0_minus_15x.png",1598,0,1636,239,"not_recognized"
"img02_row0_minus_15x.png",1637,0,1678,239,"not_recognized"
"img02_row0_minus_15x.png",1682,0,1720,239,"not_recognized"
"img02_row0_minus_15x.png",1719,0,1760,239,"not_recognized"
"img02_row0_minus_15x.png",1760,0,1802,239,"not_recognized"
"img02_row0_minus_15x.png",1833,0,1871,239,"not_recognized"
"img02_row0_minus_15x.png",1889,0,1927,239,"recognized"
"img02_row0_minus_15x.png",1928,0,1966,239,"not_recognized"
"img02_row0_minus_15x.png",1986,0,2025,239,"not_recognized"
"img02_row0_minus_15x.png",2042,0,2081,239,"not_recognized"
"img02_row0_minus_15x.png",2123,0,2161,239,"recognized"
"img02_row0_minus_15x.png",2163,0,2201,239,"not_recognized"
"img02_row0_minus_15x.png",2220,0,2259,239,"not_recognized"
"img02_row0_minus_15x.png",2277,0,2316,239,"not_recognized"
"img02_row0_minus_15x.png",2350,0,2380,239,"recognized"
"img02_row0_minus_5x.png",129,0,190,239,"recognized"
"img02_row0_minus_5x.png",207,0,252,239,"recognized"
"img02_row0_minus_5x.png",275,0,313,239,"not_recognized"
"img02_row0_minus_5x.png",330,0,369,239,"not_recognized"
"img02_row0_minus_5x.png",379,0,421,239,"not_recognized"
"img02_row0_minus_5x.png",439,0,477,239,"not_recognized"
"img02_row0_minus_5x.png",483,0,521,239,"recognized"
"img02_row0_minus_5x.png",523,0,561,239,"not_recognized"
"img02_row0_minus_5x.png",582,0,621,239,"not_recognized"
"img02_row0_minus_5x.png",635,0,677,239,"not_recognized"
"img02_row0_minus_5x.png",701,0,739,239,"not_recognized"
"img02_row0_minus_5x.png",749,0,787,239,"recognized"
"img02_row0_minus_5x.png",782,0,824,239,"not_recognized"
"img02_row0_minus_5x.png",841,0,882,239,"not_recognized"
"img02_row0_minus_5x.png",900,0,939,239,"not_recognized"
"img02_row0_minus_5x.png",983,0,1021,239,"recognized"
"img02_row0_minus_5x.png",1017,0,1059,239,"not_recognized"
"img02_row0_minus_5x.png",1075,0,1116,239,"not_recognized"
"img02_row0_minus_5x.png",1137,0,1174,239,"not_recognized"
"img02_row0_minus_5x.png",1217,0,1255,239,"recognized"
"img02_row0_minus_5x.png",1257,0,1295,239,"not_recognized"
"img02_row0_minus_5x.png",1296,0,1337,239,"not_recognized"
"img02_row0_minus_5x.png",1341,0,1379,239,"not_recognized"
"img02_row0_minus_5x.png",1378,0,1419,239,"not_recognized"
"img02_row0_minus_5x.png",1419,0,1461,239,"not_recognized"
"img02_row0_minus_5x.png",1492,0,1530,239,"not_recognized"
"img02_row0_minus_5x.png",1548,0,1586,239,"recognized"
"img02_row0_minus_5x.png",1588,0,1626,239,"not_recognized"
"img02_row0_minus_5x.png",1627,0,1668,239,"not_recognized"
"img02_row0_minus_5x.png",1672,0,1710,239,"not_recognized"
"img02_row0_minus_5x.png",1709,0,1750,239,"not_recognized"
"img02_row0_minus_5x.png",1750,0,1792,239,"not_recognized"
"img02_row0_minus_5x.png",1823,0,1861,239,"not_recognized"
"img02_row0_minus_5x.png",1879,0,1917,239,"recognized"
"img02_row0_minus_5x.png",1918,0,1956,239,"not_recognized"
"img02_row0_minus_5x.png",1976,0,2015,239,"not_recognized"
"img02_row0_minus_5x.png",2032,0,2071,239,"not_recognized"
"img02_row0_minus_5x.png",2113,0,2151,239,"recognized"
"img02_row0_minus_5x.png",2153,0,2191,239,"not_recognized"
"img02_row0_minus_5x.png",2210,0,2249,239,"not_recognized"
"img02_row0_minus_5x.png",2267,0,2306,239,"not_recognized"
"img02_row0_minus_5x.png",2340,0,2370,239,"recognized"
"img02_row0_plus_10x.png",114,0,175,239,"recognized"
"img02_row0_plus_10x.png",192,0,237,239,"recognized"
"img02_row0_plus_10x.png",260,0,298,239,"not_recognized"
"img02_row0_plus_10x.png",315,0,354,239,"not_recognized"
"img02_row0_plus_10x.png",364,0,406,239,"not_recognized"
"img02_row0_plus_10x.png",424,0,462,239,"not_recognized"
"img02_row0_plus_10x.png",468,0,506,239,"recognized"
"img02_row0_plus_10x.png",508,0,546,239,"not_recognized"
"img02_row0_plus_10x.png",567,0,606,239,"not_recognized"
"img02_row0_plus_10x.png",620,0,662,239,"not_recognized"
"img02_row0_plus_10x.png",686,0,724,239,"not_recognized"
"img02_row0_plus_10x.png",734,0,772,239,"recognized"
"img02_row0_plus_10x.png",767,0,809,239,"not_recognized"
"img02_row0_plus_10x.png",826,0,867,239,"not_recognized"
"img02_row0_plus_10x.png",885,0,924,239,"not_recognized"
"img02_row0_plus_10x.png",968,0,1006,239,"recognized"
"img02_row0_plus_10x.png",1002,0,1044,239,"not_recognized"
"img02_row0_plus_10x.png",1060,0,1101,239,"not_recognized"
"img02_row0_plus_10x.png",1122,0,1159,239,"not_recognized"
"img02_row0_plus_10x.png",1202,0,1240,239,"recognized"
"img02_row0_plus_10x.png",1242,0,1280,239,"not_recognized"
"img02_row0_plus_10x.png",1281,0,1322,239,"not_recognized"
"img02_row0_plus_10x.png",1326,0,1364,239,"not_recognized"
"img02_row0_plus_10x.png",1363,0,1404,239,"not_recognized"
"img02_row0_plus_10x.png",1404,0,1446,239,"not_recognized"
"img02_row0_plus_10x.png",1477,0,1515,239,"not_recognized"
"img02_row0_plus_10x.png",1533,0,1571,239,"recognized"
"img02_row0_plus_10x.png",1573,0,1611,239,"not_recognized"
"img02_row0_plus_10x.png",1612,0,1653,239,"not_recognized"
"img02_row0_plus_10x.png",1657,0,1695,239,"not_recognized"
"img02_row0_plus_10x.png",1694,0,1735,239,"not_recognized"
"img02_row0_plus_10x.png",1735,0,1777,239,"not_recognized"
"img02_row0_plus_10x.png",1808,0,1846,239,"not_recognized"
"img02_row0_plus_10x.png",1864,0,1902,239,"recognized"
"img02_row0_plus_10x.png",1903,0,1941,239,"not_recognized"
"img02_row0_plus_10x.png",1961,0,2000,239,"not_recognized"
"img02_row0_plus_10x.png",2017,0,2056,239,"not_recognized"
"img02_row0_plus_10x.png",2098,0,2136,239,"recognized"
"img02_row0_plus_10x.png",2138,0,2176,239,"not_recognized"
"img02_row0_plus_10x.png",2195,0,2234,239,"not_recognized"
"img02_row0_plus_10x.png",2252,0,2291,239,"not_recognized"
"img02_row0_plus_10x.png",2325,0,2355,239,"recognized"
"img02_row0_plus_12x.png",112,0,173,239,"recognized"
"img02_row0_plus_12x.png",190,0,235,239,"recognized"
"img02_row0_plus_12x.png",258,0,296,239,"not_recognized"
"img02_row0_plus_12x.png",313,0,352,239,"not_recognized"
"img02_row0_plus_12x.png",362,0,404,239,"not_recognized"
"img02_row0_plus_12x.png",422,0,460,239,"not_recognized"
"img02_row0_plus_12x.png",466,0,504,239,"recognized"
"img02_row0_plus_12x.png",506,0,544,239,"not_recognized"
"img02_row0_plus_12x.png",565,0,604,239,"not_recognized"
"img02_row0_plus_12x.png",618,0,660,239,"not_recognized"
"img02_row0_plus_12x.png",684,0,722,239,"not_recognized"
"img02_row0_plus_12x.png",732,0,770,239,"recognized"
"img02_row0_plus_12x.png",765,0,807,239,"not_recognized"
"img02_row0_plus_12x.png",824,0,865,239,"not_recognized"
"img02_row0_plus_12x.png",883,0,922,239,"not_recognized"
"img02_row0_plus_12x.png",966,0,1004,239,"recognized"
"img02_row0_plus_12x.png",1000,0,1042,239,"not_recognized"
"img02_row0_plus_12x.png",1058,0,1099,239,"not_recognized"
"img02_row0_plus_12x.png",1120,0,1157,239,"not_recognized"
"img02_row0_plus_12x.png",1200,0,1238,239,"recognized"
"img02_row0_plus_12x.png",1240,0,1278,239,"not_recognized"
"img02_row0_plus_12x.png",1279,0,1320,239,"not_recognized"
"img02_row0_plus_12x.png",1324,0,1362,239,"not_recognized"
"img02_row0_plus_12x.png",1361,0,1402,239,"not_recognized"
"img02_row0_plus_12x.png",1402,0,1444,239,"not_recognized"
"img02_row0_plus_12x.png",1475,0,1513,239,"not_recognized"
"img02_row0_plus_12x.png",1531,0,1569,239,"recognized"
"img02_row0_plus_12x.png",1571,0,1609,239,"not_recognized"
"img02_row0_plus_12x.png",1610,0,1651,239,"not_recognized"
"img02_row0_plus_12x.png",1655,0,1693,239,"not_recognized"
"img02_row0_plus_12x.png",1692,0,1733,239,"not_recognized"
"img02_row0_plus_12x.png",1733,0,1775,239,"not_recognized"
"img02_row0_plus_12x.png",1806,0,1844,239,"not_recognized"
"img02_row0_plus_12x.png",1862,0,1900,239,"recognized"
"img02_row0_plus_12x.png",1901,0,1939,239,"not_recognized"
"img02_row0_plus_12x.png",1959,0,1998,239,"not_recognized"
"img02_row0_plus_12x.png",2015,0,2054,239,"not_recognized"
"img02_row0_plus_12x.png",2096,0,2134,239,"recognized"
"img02_row0_plus_12x.png",2136,0,2174,239,"not_recognized"
"img02_row0_plus_12x.png",2193,0,2232,239,"not_recognized"
"img02_row0_plus_12x.png",2250,0,2289,239,"not_recognized"
"img02_row0_plus_12x.png",2323,0,2353,239,"recognized"
"img02_row0_plus_15x.png",109,0,170,239,"recognized"
"img02_row0_plus_15x.png",187,0,232,239,"recognized"
"img02_row0_plus_15x.png",255,0,293,239,"not_recognized"
"img02_row0_plus_15x.png",310,0,349,239,"not_recognized"
"img02_row0_plus_15x.png",359,0,401,239,"not_recognized"
"img02_row0_plus_15x.png",419,0,457,239,"not_recognized"
"img02_row0_plus_15x.png",463,0,501,239,"recognized"
"img02_row0_plus_15x.png",503,0,541,239,"not_recognized"
"img02_row0_plus_15x.png",562,0,601,239,"not_recognized"
"img02_row0_plus_15x.png",615,0,657,239,"not_recognized"
"img02_row0_plus_15x.png",681,0,719,239,"not_recognized"
"img02_row0_plus_15x.png",729,0,767,239,"recognized"
"img02_row0_plus_15x.png",762,0,804,239,"not_recognized"
"img02_row0_plus_15x.png",821,0,862,239,"not_recognized"
"img02_row0_plus_15x.png",880,0,919,239,"not_recognized"
"img02_row0_plus_15x.png",963,0,1001,239,"recognized"
"img02_row0_plus_15x.png",997,0,1039,239,"not_recognized"
"img02_row0_plus_15x.png",1055,0,1096,239,"not_recognized"
"img02_row0_plus_15x.png",1117,0,1154,239,"not_recognized"
"img02_row0_plus_15x.png",1197,0,1235,239,"recognized"
"img02_row0_plus_15x.png",1237,0,1275,239,"not_recognized"
"img02_row0_plus_15x.png",1276,0,1317,239,"not_recognized"
"img02_row0_plus_15x.png",1321,0,1359,239,"not_recognized"
"img02_row0_plus_15x.png",1358,0,1399,239,"not_recognized"
"img02_row0_plus_15x.png",1399,0,1441,239,"not_recognized"
"img02_row0_plus_15x.png",1472,0,1510,239,"not_recognized"
"img02_row0_plus_15x.png",1528,0,1566,239,"recognized"
"img02_row0_plus_15x.png",1568,0,1606,239,"not_recognized"
"img02_row0_plus_15x.png",1607,0,1648,239,"not_recognized"
"img02_row0_plus_15x.png",1652,0,1690,239,"not_recognized"
"img02_row0_plus_15x.png",1689,0,1730,239,"not_recognized"
"img02_row0_plus_15x.png",1730,0,1772,239,"not_recognized"
"img02_row0_plus_15x.png",1803,0,1841,239,"not_recognized"
"img02_row0_plus_15x.png",1859,0,1897,239,"recognized"
"img02_row0_plus_15x.png",1898,0,1936,239,"not_recognized"
"img02_row0_plus_15x.png",1956,0,1995,239,"not_recognized"
"img02_row0_plus_15x.png",2012,0,2051,239,"not_recognized"
"img02_row0_plus_15x.png",2093,0,2131,239,"recognized"
"img02_row0_plus_15x.png",2133,0,2171,239,"not_recognized"
"img02_row0_plus_15x.png",2190,0,2229,239,"not_recognized"
"img02_row0_plus_15x.png",2247,0,2286,239,"not_recognized"
"img02_row0_plus_15x.png",2320,0,2350,239,"recognized"
"img02_row0_plus_5x.png",119,0,180,239,"recognized"
"img02_row0_plus_5x.png",197,0,242,239,"recognized"
"img02_row0_plus_5x.png",265,0,303,239,"not_recognized"
"img02_row0_plus_5x.png",320,0,359,239,"not_recognized"
"img02_row0_plus_5x.png",369,0,411,239,"not_recognized"
"img02_row0_plus_5x.png",429,0,467,239,"not_recognized"
"img02_row0_plus_5x.png",473,0,511,239,"recognized"
"img02_row0_plus_5x.png",513,0,551,239,"not_recognized"
"img02_row0_plus_5x.png",572,0,611,239,"not_recognized"
"img02_row0_plus_5x.png",625,0,667,239,"not_recognized"
"img02_row0_plus_5x.png",691,0,729,239,"not_recognized"
"img02_row0_plus_5x.png",739,0,777,239,"recognized"
"img02_row0_plus_5x.png",772,0,814,239,"not_recognized"
"img02_row0_plus_5x.png",831,0,872,239,"not_recognized"
"img02_row0_plus_5x.png",890,0,929,239,"not_recognized"
"img02_row0_plus_5x.png",973,0,1011,239,"recognized"
"img02_row0_plus_5x.png",1007,0,1049,239,"not_recognized"
"img02_row0_plus_5x.png",1065,0,1106,239,"not_recognized"
"img02_row0_plus_5x.png",1127,0,1164,239,"not_recognized"
"img02_row0_plus_5x.png",1207,0,1245,239,"recognized"
"img02_row0_plus_5x.png",1247,0,1285,239,"not_recognized"
"img02_row0_plus_5x.png",1286,0,1327,239,"not_recognized"
"img02_row0_plus_5x.png",1331,0,1369,239,"not_recognized"
"img02_row0_plus_5x.png",1368,0,1409,239,"not_recognized"
"img02_row0_plus_5x.png",1409,0,1451,239,"not_recognized"
"img02_row0_plus_5x.png",1482,0,1520,239,"not_recognized"
"img02_row0_plus_5x.png",1538,0,1576,239,"recognized"
"img02_row0_plus_5x.png",1578,0,1616,239,"not_recognized"
"img02_row0_plus_5x.png",1617,0,1658,239,"not_recognized"
"img02_row0_plus_5x.png",1662,0,1700,239,"not_recognized"
"img02_row0_plus_5x.png",1699,0,1740,239,"not_recognized"
"img02_row0_plus_5x.png",1740,0,1782,239,"not_recognized"
"img02_row0_plus_5x.png",1813,0,1851,239,"not_recognized"
"img02_row0_plus_5x.png",1869,0,1907,239,"recognized"
"img02_row0_plus_5x.png",1908,0,1946,239,"not_recognized"
"img02_row0_plus_5x.png",1966,0,2005,239,"not_recognized"
"img02_row0_plus_5x.png",2022,0,2061,239,"not_recognized"
"img02_row0_plus_5x.png",2103,0,2141,239,"recognized"
"img02_row0_plus_5x.png",2143,0,2181,239,"not_recognized"
"img02_row0_plus_5x.png",2200,0,2239,239,"not_recognized"
"img02_row0_plus_5x.png",2257,0,2296,239,"not_recognized"
"img02_row0_plus_5x.png",2330,0,2360,239,"recognized"
"img05_row0.png",124,0,185,239,"recognized"
"img05_row0.png",202,0,247,239,"recognized"
"img05_row0.png",270,0,308,239,"not_recognized"
"img05_row0.png",399,0,438,239,"not_recognized"
"img05_row0.png",527,0,565,239,"not_recognized"
"img05_row0.png",657,0,696,239,"not_recognized"
"img05_row0.png",775,0,813,239,"recognized"
"img05_row0.png",815,0,853,239,"not_recognized"
"img05_row0.png",898,0,937,239,"not_recognized"
"img05_row0.png",980,0,1018,239,"not_recognized"
"img05_row0.png",1064,0,1103,239,"not_recognized"
"img05_row0.png",1144,0,1186,239,"not_recognized"
"img05_row0.png",1229,0,1270,239,"not_recognized"
"img05_row0.png",1308,0,1350,239,"not_recognized"
"img05_row0.png",1392,0,1433,239,"not_recognized"
"img05_row0.png",1469,0,1507,239,"recognized"
"img05_row0.png",1512,0,1555,239,"not_recognized"
"img05_row0.png",1941,0,1979,239,"recognized"
"img05_row0.png",1984,0,2027,239,"not_recognized"
"img05_row0.png",2405,0,2435,239,"recognized"
"img05_row0_minus_10x.png",134,0,195,239,"recognized"
"img05_row0_minus_10x.png",212,0,257,239,"recognized"
"img05_row0_minus_10x.png",280,0,318,239,"not_recognized"
"img05_row0_minus_10x.png",409,0,448,239,"not_recognized"
"img05_row0_minus_10x.png",537,0,575,239,"not_recognized"
"img05_row0_minus_10x.png",667,0,706,239,"not_recognized"
"img05_row0_minus_10x.png",785,0,823,239,"recognized"
"img05_row0_minus_10x.png",825,0,863,239,"not_recognized"
"img05_row0_minus_10x.png",908,0,947,239,"not_recognized"
"img05_row0_minus_10x.png",990,0,1028,239,"not_recognized"
"img05_row0_minus_10x.png",1074,0,1113,239,"not_recognized"
"img05_row0_minus_10x.png",1154,0,1196,239,"not_recognized"
"img05_row0_minus_10x.png",1239,0,1280,239,"not_recognized"
"img05_row0_minus_10x.png",1318,0,1360,239,"not_recognized"
"img05_row0_minus_10x.png",1402,0,1443,239,"not_recognized"
"img05_row0_minus_10x.png",1479,0,1517,239,"recognized"
"img05_row0_minus_10x.png",1522,0,1565,239,"not_recognized"
"img05_row0_minus_10x.png",1951,0,1989,239,"recognized"
"img05_row0_minus_10x.png",1994,0,2037,239,"not_recognized"
"img05_row0_minus_10x.png",2415,0,2445,239,"recognized"
"img05_row0_minus_12x.png",136,0,197,239,"recognized"
"img05_row0_minus_12x.png",214,0,259,239,"recognized"
"img05_row0_minus_12x.png",282,0,320,239,"not_recognized"
"img05_row0_minus_12x.png",411,0,450,239,"not_recognized"
"img05_row0_minus_12x.png",539,0,577,239,"not_recognized"
"img05_row0_minus_12x.png",669,0,708,239,"not_recognized"
"img05_row0_minus_12x.png",787,0,825,239,"recognized"
"img05_row0_minus_12x.png",827,0,865,239,"not_recognized"
"img05_row0_minus_12x.png",910,0,949,239,"not_recognized"
"img05_row0_minus_12x.png",992,0,1030,239,"not_recognized"
"img05_row0_minus_12x.png",1076,0,1115,239,"not_recognized"
"img05_row0_minus_12x.png",1156,0,1198,239,"not_recognized"
"img05_row0_minus_12x.png",1241,0,1282,239,"not_recognized"
"img05_row0_minus_12x.png",1320,0,1362,239,"not_recognized"
"img05_row0_minus_12x.png",1404,0,1445,239,"not_recognized"
"img05_row0_minus_12x.png",1481,0,1519,239,"recognized"
"img05_row0_minus_12x.png",1524,0,1567,239,"not_recognized"
"img05_row0_minus_12x.png",1953,0,1991,239,"recognized"
"img05_row0_minus_12x.png",1996,0,2039,239,"not_recognized"
"img05_row0_minus_12x.png",2417,0,2447,239,"recognized"
"img05_row0_minus_15x.png",139,0,200,239,"recognized"
"img05_row0_minus_15x.png",217,0,262,239,"recognized"
"img05_row0_minus_15x.png",285,0,323,239,"not_recognized"
"img05_row0_minus_15x.png",414,0,453,239,"not_recognized"
"img05_row0_minus_15x.png",542,0,580,239,"not_recognized"
"img05_row0_minus_15x.png",672,0,711,239,"not_recognized"
"img05_row0_minus_15x.png",790,0,828,239,"recognized"
"img05_row0_minus_15x.png",830,0,868,239,"not_recognized"
"img05_row0_minus_15x.png",913,0,952,239,"not_recognized"
"img05_row0_minus_15x.png",995,0,1033,239,"not_recognized"
"img05_row0_minus_15x.png",1079,0,1118,239,"not_recognized"
"img05_row0_minus_15x.png",1159,0,1201,239,"not_recognized"
"img05_row0_minus_15x.png",1244,0,1285,239,"not_recognized"
"img05_row0_minus_15x.png",1323,0,1365,239,"not_recognized"
"img05_row0_minus_15x.png",1407,0,1448,239,"not_recognized"
"img05_row0_minus_15x.png",1484,0,1522,239,"recognized"
"img05_row0_minus_15x.png",1527,0,1570,239,"not_recognized"
"img05_row0_minus_15x.png",1956,0,1994,239,"recognized"
"img05_row0_minus_15x.png",1999,0,2042,239,"not_recognized"
"img05_row0_minus_15x.png",2420,0,2450,239,"recognized"
"img05_row0_minus_5x.png",129,0,190,239,"recognized"
"img05_row0_minus_5x.png",207,0,252,239,"recognized"
"img05_row0_minus_5x.png",275,0,313,239,"not_recognized"
"img05_row0_minus_5x.png",404,0,443,239,"not_recognized"
"img05_row0_minus_5x.png",532,0,570,239,"not_recognized"
"img05_row0_minus_5x.png",662,0,701,239,"not_recognized"
"img05_row0_minus_5x.png",780,0,818,239,"recognized"
"img05_row0_minus_5x.png",820,0,858,239,"not_recognized"
"img05_row0_minus_5x.png",903,0,942,239,"not_recognized"
"img05_row0_minus_5x.png",985,0,1023,239,"not_recognized"
"img05_row0_minus_5x.png",1069,0,1108,239,"not_recognized"
"img05_row0_minus_5x.png",1149,0,1191,239,"not_recognized"
"img05_row0_minus_5x.png",1234,0,1275,239,"not_recognized"
"img05_row0_minus_5x.png",1313,0,1355,239,"not_recognized"
"img05_row0_minus_5x.png",1397,0,1438,239,"not_recognized"
"img05_row0_minus_5x.png",1474,0,1512,239,"recognized"
"img05_row0_minus_5x.png",1517,0,1560,239,"not_recognized"
"img05_row0_minus_5x.png",1946,0,1984,239,"recognized"
"img05_row0_minus_5x.png",1989,0,2032,239,"not_recognized"
"img05_row0_minus_5x.png",2410,0,2440,239,"recognized"
"img05_row0_plus_10x.png",114,0,175,239,"recognized"
"img05_row0_plus_10x.png",192,0,237,239,"recognized"
"img05_row0_plus_10x.png",260,0,298,239,"not_recognized"
"img05_row0_plus_10x.png",389,0,428,239,"not_recognized"
"img05_row0_plus_10x.png",517,0,555,239,"not_recognized"
"img05_row0_plus_10x.png",647,0,686,239,"not_recognized"
"img05_row0_plus_10x.png",765,0,803,239,"recognized"
"img05_row0_plus_10x.png",805,0,843,239,"not_recognized"
"img05_row0_plus_10x.png",888,0,927,239,"not_recognized"
"img05_row0_plus_10x.png",970,0,1008,239,"not_recognized"
"img05_row0_plus_10x.png",1054,0,1093,239,"not_recognized"
"img05_row0_plus_10x.png",1134,0,1176,239,"not_recognized"
"img05_row0_plus_10x.png",1219,0,1260,239,"not_recognized"
"img05_row0_plus_10x.png",1298,0,1340,239,"not_recognized"
"img05_row0_plus_10x.png",1382,0,1423,239,"not_recognized"
"img05_row0_plus_10x.png",1459,0,1497,239,"recognized"
"img05_row0_plus_10x.png",1502,0,1545,239,"not_recognized"
"img05_row0_plus_10x.png",1931,0,1969,239,"recognized"
"img05_row0_plus_10x.png",1974,0,2017,239,"not_recognized"
"img05_row0_plus_10x.png",2395,0,2425,239,"recognized"
"img05_row0_plus_12x.png",112,0,173,239,"recognized"
"img05_row0_plus_12x.png",190,0,235,239,"recognized"
"img05_row0_plus_12x.png",258,0,296,239,"not_recognized"
"img05_row0_plus_12x.png",387,0,426,239,"not_recognized"
"img05_row0_plus_12x.png",515,0,553,239,"not_recognized"
"img05_row0_plus_12x.png",645,0,684,239,"not_recognized"
"img05_row0_plus_12x.png",763,0,801,239,"recognized"
"img05_row0_plus_12x.png",803,0,841,239,"not_recognized"
"img05_row0_plus_12x.png",886,0,925,239,"not_recognized"
"img05_row0_plus_12x.png",968,0,1006,239,"not_recognized"
"img05_row0_plus_12x.png",1052,0,1091,239,"not_recognized"
"img05_row0_plus_12x.png",1132,0,1174,239,"not_recognized"
"img05_row0_plus_12x.png",1217,0,1258,239,"not_recognized"
"img05_row0_plus_12x.png",1296,0,1338,239,"not_recognized"
"img05_row0_plus_12x.png",1380,0,1421,239,"not_recognized"
"img05_row0_plus_12x.png",1457,0,1495,239,"recognized"
"img05_row0_plus_12x.png",1500,0,1543,239,"not_recognized"
"img05_row0_plus_12x.png",1929,0,1967,239,"recognized"
"img05_row0_plus_12x.png",1972,0,2015,239,"not_recognized"
"img05_row0_plus_12x.png",2393,0,2423,239,"recognized"
"img05_row0_plus_15x.png",109,0,170,239,"recognized"
"img05_row0_plus_15x.png",187,0,232,239,"recognized"
"img05_row0_plus_15x.png",255,0,293,239,"not_recognized"
"img05_row0_plus_15x.png",384,0,423,239,"not_recognized"
"img05_row0_plus_15x.png",512,0,550,239,"not_recognized"
"img05_row0_plus_15x.png",642,0,681,239,"not_recognized"
"img05_row0_plus_15x.png",760,0,798,239,"recognized"
"img05_row0_plus_15x.png",800,0,838,239,"not_recognized"
"img05_row0_plus_15x.png",883,0,922,239,"not_recognized"
"img05_row0_plus_15x.png",965,0,1003,239,"not_recognized"
"img05_row0_plus_15x.png",1049,0,1088,239,"not_recognized"
"img05_row0_plus_15x.png",1129,0,1171,239,"not_recognized"
"img05_row0_plus_15x.png",1214,0,1255,239,"not_recognized"
"img05_row0_plus_15x.png",1293,0,1335,239,"not_recognized"
"img05_row0_plus_15x.png",1377,0,1418,239,"not_recognized"
"img05_row0_plus_15x.png",1454,0,1492,239,"recognized"
"img05_row0_plus_15x.png",1497,0,1540,239,"not_recognized"
"img05_row0_plus_15x.png",1926,0,1964,239,"recognized"
"img05_row0_plus_15x.png",1969,0,2012,239,"not_recognized"
"img05_row0_plus_15x.png",2390,0,2420,239,"recognized"
"img05_row0_plus_5x.png",119,0,180,239,"recognized"
"img05_row0_plus_5x.png",197,0,242,239,"recognized"
"img05_row0_plus_5x.png",265,0,303,239,"not_recognized"
"img05_row0_plus_5x.png",394,0,433,239,"not_recognized"
"img05_row0_plus_5x.png",522,0,560,239,"not_recognized"
"img05_row0_plus_5x.png",652,0,691,239,"not_recognized"
"img05_row0_plus_5x.png",770,0,808,239,"recognized"
"img05_row0_plus_5x.png",810,0,848,239,"not_recognized"
"img05_row0_plus_5x.png",893,0,932,239,"not_recognized"
"img05_row0_plus_5x.png",975,0,1013,239,"not_recognized"
"img05_row0_plus_5x.png",1059,0,1098,239,"not_recognized"
"img05_row0_plus_5x.png",1139,0,1181,239,"not_recognized"
"img05_row0_plus_5x.png",1224,0,1265,239,"not_recognized"
"img05_row0_plus_5x.png",1303,0,1345,239,"not_recognized"
"img05_row0_plus_5x.png",1387,0,1428,239,"not_recognized"
"img05_row0_plus_5x.png",1464,0,1502,239,"recognized"
"img05_row0_plus_5x.png",1507,0,1550,239,"not_recognized"
"img05_row0_plus_5x.png",1936,0,1974,239,"recognized"
"img05_row0_plus_5x.png",1979,0,2022,239,"not_recognized"
"img05_row0_plus_5x.png",2400,0,2430,239,"recognized"
"img05_row1.png",125,0,186,239,"recognized"
"img05_row1.png",215,0,253,239,"not_recognized"
"img05_row1.png",271,0,310,239,"not_recognized"
"img05_row1.png",326,0,364,239,"not_recognized"
"img05_row1.png",381,0,420,239,"not_recognized"
"img05_row1.png",436,0,474,239,"not_recognized"
"img05_row1.png",491,0,530,239,"not_recognized"
"img05_row1.png",547,0,585,239,"not_recognized"
"img05_row1.png",603,0,642,239,"not_recognized"
"img05_row1.png",657,0,695,239,"not_recognized"
"img05_row1.png",713,0,752,239,"not_recognized"
"img05_row1.png",768,0,806,239,"not_recognized"
"img05_row1.png",823,0,862,239,"not_recognized"
"img05_row1.png",880,0,918,239,"not_recognized"
"img05_row1.png",935,0,974,239,"not_recognized"
"img05_row1.png",990,0,1028,239,"not_recognized"
"img05_row1.png",1046,0,1085,239,"not_recognized"
"img05_row1.png",1089,0,1127,239,"recognized"
"img05_row1.png",1131,0,1168,239,"not_recognized"
"img05_row1.png",1346,0,1383,239,"not_recognized"
"img05_row1.png",1549,0,1587,239,"recognized"
"img05_row1.png",1589,0,1642,239,"not_recognized"
"img05_row1.png",1982,0,2020,239,"recognized"
"img05_row1.png",2193,0,2239,239,"not_recognized"
"img05_row1.png",2405,0,2435,239,"recognized"
"img05_row1_minus_10x.png",135,0,196,239,"recognized"
"img05_row1_minus_10x.png",225,0,263,239,"not_recognized"
"img05_row1_minus_10x.png",281,0,320,239,"not_recognized"
"img05_row1_minus_10x.png",336,0,374,239,"not_recognized"
"img05_row1_minus_10x.png",391,0,430,239,"not_recognized"
"img05_row1_minus_10x.png",446,0,484,239,"not_recognized"
"img05_row1_minus_10x.png",501,0,540,239,"not_recognized"
"img05_row1_minus_10x.png",557,0,595,239,"not_recognized"
"img05_row1_minus_10x.png",613,0,652,239,"not_recognized"
"img05_row1_minus_10x.png",667,0,705,239,"not_recognized"
"img05_row1_minus_10x.png",723,0,762,239,"not_recognized"
"img05_row1_minus_10x.png",778,0,816,239,"not_recognized"
"img05_row1_minus_10x.png",833,0,872,239,"not_recognized"
"img05_row1_minus_10x.png",890,0,928,239,"not_recognized"
"img05_row1_minus_10x.png",945,0,984,239,"not_recognized"
"img05_row1_minus_10x.png",1000,0,1038,239,"not_recognized"
"img05_row1_minus_10x.png",1056,0,1095,239,"not_recognized"
"img05_row1_minus_10x.png",1099,0,1137,239,"recognized"
"img05_row1_minus_10x.png",1141,0,1178,239,"not_recognized"
